# Constructed from biom file
#OTU ID	CTRL-neg-extraction-PUF	ctrl-PCR-neg-PUF	PUF-BOT-10	PUF-BOT-3	PUF-BOU-7	PUF-IPEX-1	PUF-IPEX-3	PUF-IPEX-8	PUF-JD-10	PUF-JD14	PUF-MBO-4
5bfa8f38a8fdf7735699766cee275666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0
539740f6c6fb4368cd3070167472cacd	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4b03ec4eb7c17f6e6654dd7d2e85c4c4	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
682ae8f36c0925e7bd905e32fe5d80c7	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0
9120a8bbdc5d8261589ee9e90f0509a9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0
f3978e47cb13b9f52b1c125166d2ac6c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0
bc0238b88bb1a3e88f6a9f470c34464f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0
392d8fe0c2aa4f951de40d352af3bf60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0
cd105d28d4d35f057ad155c0d6676939	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0
e3625b78fc7d223a7bce189dca39f019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0
49227d040aedf2b28214ba15e6d6e85e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0
bc9bf99ad1bda741dc24f418c953b732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	0.0
d97d2031f30559aa95f8b738440e4fad	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0
4916354e10b56f01558cec61ea960e29	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0
ecab90c53b0e4386036a4937a4eb3824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0
67264970597a212045d3be733fe2af6a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0
2a029222cecfe4e90a96a33c5aa44b0a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0
3273e25fd3adc502b814d4e33550aa25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0
396bb1d73aaa06e2cf8e8bf726986bfb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0
3ef84c4a7b2f4acad963b2de4fbb8f7d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0
79df501cea51351e9f219e2a40de5309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0
