"Level","site","ID_order","from","to","Taxon","Reads","Fx"
"c","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Mammalia_40674",11,0.00770847932725999
"c","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024",NA,10,0.00700770847932726
"c","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024","Insecta_50557",2860,0.742278743835972
"c","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024","Arachnida_6854",647,0.167921100441215
"c","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024","Mammalia_40674",327,0.0848689332987283
"c","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024",NA,19,0.00493122242408513
"c","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024","Arachnida_6854",214,0.849206349206349
"c","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024","Insecta_50557",32,0.126984126984127
"c","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024",NA,3,0.0119047619047619
"c","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024","Mammalia_40674",2,0.00793650793650794
"c","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024","Gastropoda_6448",1,0.00396825396825397
"c","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Collembola_30001",401,0.38263358778626
"c","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Insecta_50557",332,0.316793893129771
"c","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Arachnida_6854",238,0.227099236641221
"c","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Mammalia_40674",42,0.0400763358778626
"c","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024",NA,35,0.0333969465648855
"c","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024","Collembola_30001",275,0.4296875
"c","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024","Insecta_50557",197,0.3078125
"c","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024","Arachnida_6854",70,0.109375
"c","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024","Mammalia_40674",57,0.0890625
"c","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024",NA,41,0.0640625
"c","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Insecta_50557",482,0.825342465753425
"c","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Arachnida_6854",92,0.157534246575342
"c","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Mammalia_40674",7,0.011986301369863
"c","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Collembola_30001",3,0.00513698630136986
"c","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024","Insecta_50557",2156,0.904741921947125
"c","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024","Arachnida_6854",132,0.0553923625681914
"c","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024",NA,84,0.0352496852706672
"c","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024","Gastropoda_6448",11,0.00461603021401595
"c","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Insecta_50557",637,0.758333333333333
"c","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Arachnida_6854",105,0.125
"c","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024",NA,42,0.05
"c","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Branchiopoda_6658",30,0.0357142857142857
"c","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Gastropoda_6448",21,0.025
"c","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Collembola_30001",5,0.00595238095238095
"c","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024","Insecta_50557",101,0.309815950920245
"c","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024","Arachnida_6854",66,0.202453987730061
"c","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024","Mammalia_40674",60,0.184049079754601
"c","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024","Collembola_30001",53,0.162576687116564
"c","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024","Gastropoda_6448",24,0.0736196319018405
"c","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024",NA,22,0.0674846625766871
"c","Boucherville","PUF_BOU_08","02/09/2024","16/09/2024","Insecta_50557",1815,0.82425068119891
"c","Boucherville","PUF_BOU_08","02/09/2024","16/09/2024","Arachnida_6854",252,0.114441416893733
"c","Boucherville","PUF_BOU_08","02/09/2024","16/09/2024",NA,73,0.0331516802906449
"c","Boucherville","PUF_BOU_08","02/09/2024","16/09/2024","Mammalia_40674",32,0.0145322434150772
"c","Boucherville","PUF_BOU_08","02/09/2024","16/09/2024","Gastropoda_6448",30,0.0136239782016349
"c","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024","Insecta_50557",1295,0.72265625
"c","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024","Arachnida_6854",383,0.213727678571429
"c","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024","Mammalia_40674",86,0.0479910714285714
"c","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024",NA,18,0.0100446428571429
"c","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024","Gastropoda_6448",10,0.00558035714285714
"c","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024","Insecta_50557",49,0.4375
"c","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024","Arachnida_6854",35,0.3125
"c","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024","Mammalia_40674",28,0.25
"c","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Arachnida_6854",1175,0.665722379603399
"c","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Insecta_50557",416,0.235694050991501
"c","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024",NA,160,0.0906515580736544
"c","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Collembola_30001",7,0.00396600566572238
"c","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Mammalia_40674",7,0.00396600566572238
"c","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Arachnida_6854",10360,0.923022095509622
"c","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Insecta_50557",443,0.0394689950106914
"c","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024",NA,242,0.0215609408410549
"c","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Collembola_30001",73,0.00650392017106201
"c","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Mammalia_40674",52,0.00463292943692088
"c","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Hydrozoa_6074",42,0.00374198146828225
"c","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Branchiopoda_6658",12,0.00106913756236636
"c","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024","Insecta_50557",1207,0.618974358974359
"c","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024","Arachnida_6854",420,0.215384615384615
"c","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024",NA,253,0.12974358974359
"c","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024","Mammalia_40674",70,0.0358974358974359
"c","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Insecta_50557",3940,0.706980082540822
"c","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Arachnida_6854",1222,0.219271487529158
"c","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024",NA,241,0.0432442131706442
"c","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Collembola_30001",121,0.0217118248699085
"c","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Mammalia_40674",49,0.00879239188946707
"c","IPEX","PUF_IPEX_06","24/07/2024","07/08/2024","Insecta_50557",830,0.839231547017189
"c","IPEX","PUF_IPEX_06","24/07/2024","07/08/2024","Arachnida_6854",119,0.120323559150657
"c","IPEX","PUF_IPEX_06","24/07/2024","07/08/2024",NA,40,0.0404448938321537
"c","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024","Insecta_50557",1268,0.753864447086801
"c","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024",NA,259,0.153983353151011
"c","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024","Arachnida_6854",145,0.0862068965517241
"c","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024","Mammalia_40674",10,0.00594530321046373
"c","IPEX","PUF_IPEX_08","21/08/2024","04/09/2024","Insecta_50557",1551,0.66824644549763
"c","IPEX","PUF_IPEX_08","21/08/2024","04/09/2024","Arachnida_6854",394,0.169754416199914
"c","IPEX","PUF_IPEX_08","21/08/2024","04/09/2024",NA,289,0.124515295131409
"c","IPEX","PUF_IPEX_08","21/08/2024","04/09/2024","Mammalia_40674",87,0.037483843171047
"c","IPEX","PUF_IPEX_09","04/09/2024","18/09/2024","Insecta_50557",1016,0.920289855072464
"c","IPEX","PUF_IPEX_09","04/09/2024","18/09/2024","Arachnida_6854",54,0.0489130434782609
"c","IPEX","PUF_IPEX_09","04/09/2024","18/09/2024",NA,34,0.0307971014492754
"c","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024","Insecta_50557",3603,0.864443378119002
"c","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024","Arachnida_6854",280,0.0671785028790787
"c","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024",NA,268,0.064299424184261
"c","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024","Diplopoda_7553",17,0.00407869481765835
"c","Insectarium","Insectarium_Cocoon","10/11/2025","24/11/2025","Arachnida_6854",123,0.45724907063197
"c","Insectarium","Insectarium_Cocoon","10/11/2025","24/11/2025","Mammalia_40674",109,0.405204460966543
"c","Insectarium","Insectarium_Cocoon","10/11/2025","24/11/2025","Branchiopoda_6658",36,0.133828996282528
"c","Insectarium","Insectarium_Cocoon","10/11/2025","24/11/2025","Diplopoda_7553",1,0.00371747211895911
"c","Insectarium","Insectarium_Door","10/11/2025","24/11/2025","Mammalia_40674",48,0.979591836734694
"c","Insectarium","Insectarium_Door","10/11/2025","24/11/2025","Insecta_50557",1,0.0204081632653061
"c","Insectarium","Insectarium_Up","10/11/2025","24/11/2025","Arachnida_6854",1884,1
"c","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Insecta_50557",6331,0.712388882637561
"c","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Arachnida_6854",2543,0.286148306515134
"c","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Mammalia_40674",13,0.00146281084730505
"c","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Insecta_50557",13816,0.978955572876072
"c","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Arachnida_6854",297,0.0210444271239283
"c","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Insecta_50557",704,0.713272543059777
"c","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Arachnida_6854",134,0.135764944275583
"c","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Mammalia_40674",100,0.101317122593718
"c","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024",NA,49,0.049645390070922
"c","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Insecta_50557",1161,0.714901477832512
"c","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Arachnida_6854",246,0.151477832512315
"c","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Mammalia_40674",217,0.133620689655172
"c","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Insecta_50557",2103,0.504921968787515
"c","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Arachnida_6854",1917,0.460264105642257
"c","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Mammalia_40674",56,0.0134453781512605
"c","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024",NA,50,0.0120048019207683
"c","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Branchiopoda_6658",39,0.00936374549819928
"c","Jean-Drapeau","PUF_JD_06","31/07/2024","14/08/2024","Insecta_50557",3714,0.948416751787538
"c","Jean-Drapeau","PUF_JD_06","31/07/2024","14/08/2024","Arachnida_6854",164,0.041879468845761
"c","Jean-Drapeau","PUF_JD_06","31/07/2024","14/08/2024",NA,38,0.00970377936670072
"c","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Insecta_50557",4011,0.889751552795031
"c","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024",NA,241,0.0534605146406389
"c","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Arachnida_6854",233,0.0516858917480036
"c","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Collembola_30001",23,0.00510204081632653
"c","Jean-Drapeau","PUF_JD_08","28/08/2024","11/09/2024","Arachnida_6854",8588,0.98587992193778
"c","Jean-Drapeau","PUF_JD_08","28/08/2024","11/09/2024","Insecta_50557",115,0.0132016990012628
"c","Jean-Drapeau","PUF_JD_08","28/08/2024","11/09/2024",NA,8,0.00091837906095741
"c","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Insecta_50557",1076,0.892205638474295
"c","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024",NA,63,0.0522388059701493
"c","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Arachnida_6854",58,0.0480928689883914
"c","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Mammalia_40674",9,0.00746268656716418
"c","Jean-Drapeau","PUF_JD_10","25/09/2024","09/10/2024","Insecta_50557",8048,0.948720971354474
"c","Jean-Drapeau","PUF_JD_10","25/09/2024","09/10/2024","Arachnida_6854",341,0.0401980431451138
"c","Jean-Drapeau","PUF_JD_10","25/09/2024","09/10/2024","Mammalia_40674",67,0.00789814923965578
"c","Jean-Drapeau","PUF_JD_10","25/09/2024","09/10/2024",NA,27,0.00318283626075681
"c","Mont_Tremblant","Mont_Tremblant","30/08/2025","31/08/2025",NA,563,0.572154471544715
"c","Mont_Tremblant","Mont_Tremblant","30/08/2025","31/08/2025","Arachnida_6854",187,0.190040650406504
"c","Mont_Tremblant","Mont_Tremblant","30/08/2025","31/08/2025","Mammalia_40674",115,0.116869918699187
"c","Mont_Tremblant","Mont_Tremblant","30/08/2025","31/08/2025","Insecta_50557",102,0.103658536585366
"c","Mont_Tremblant","Mont_Tremblant","30/08/2025","31/08/2025","Collembola_30001",17,0.0172764227642276
"c",NA,NA,NA,NA,"Insecta_50557",29618,0.983790606523617
"c",NA,NA,NA,NA,"Collembola_30001",356,0.0118248854049027
"c",NA,NA,NA,NA,"Arachnida_6854",132,0.00438450807148077
"o","Bird Observatory","PUF_MBO_01","20/05/2024","03/06/2024","Trombidiformes_83136",1000,0.438212094653812
"o","Bird Observatory","PUF_MBO_01","20/05/2024","03/06/2024",NA,487,0.213409290096407
"o","Bird Observatory","PUF_MBO_01","20/05/2024","03/06/2024","Diptera_7147",405,0.177475898334794
"o","Bird Observatory","PUF_MBO_01","20/05/2024","03/06/2024","Hemiptera_7524",205,0.0898334794040316
"o","Bird Observatory","PUF_MBO_01","20/05/2024","03/06/2024","Coleoptera_7041",67,0.0293602103418054
"o","Bird Observatory","PUF_MBO_01","20/05/2024","03/06/2024","Artiodactyla_91561",45,0.0197195442594216
"o","Bird Observatory","PUF_MBO_01","20/05/2024","03/06/2024","Sarcoptiformes_83137",31,0.0135845749342682
"o","Bird Observatory","PUF_MBO_01","20/05/2024","03/06/2024","Lepidoptera_7088",21,0.00920245398773006
"o","Bird Observatory","PUF_MBO_01","20/05/2024","03/06/2024","Primates_9443",14,0.00613496932515337
"o","Bird Observatory","PUF_MBO_01","20/05/2024","03/06/2024","Trichoptera_30263",7,0.00306748466257669
"o","Bird Observatory","PUF_MBO_02","03/06/2024","17/06/2024","Lepidoptera_7088",8006,0.521461603595389
"o","Bird Observatory","PUF_MBO_02","03/06/2024","17/06/2024","Trombidiformes_83136",7029,0.457825832084935
"o","Bird Observatory","PUF_MBO_02","03/06/2024","17/06/2024",NA,252,0.016413730215593
"o","Bird Observatory","PUF_MBO_02","03/06/2024","17/06/2024","Hemiptera_7524",50,0.00325669250309386
"o","Bird Observatory","PUF_MBO_02","03/06/2024","17/06/2024","Diptera_7147",16,0.00104214160099003
"o","Bird Observatory","PUF_MBO_03","17/06/2024","01/07/2024","Hemiptera_7524",317,0.504777070063694
"o","Bird Observatory","PUF_MBO_03","17/06/2024","01/07/2024","Araneae_6893",139,0.221337579617834
"o","Bird Observatory","PUF_MBO_03","17/06/2024","01/07/2024",NA,68,0.10828025477707
"o","Bird Observatory","PUF_MBO_03","17/06/2024","01/07/2024","Mesostigmata_34634",47,0.0748407643312102
"o","Bird Observatory","PUF_MBO_03","17/06/2024","01/07/2024","Lepidoptera_7088",27,0.0429936305732484
"o","Bird Observatory","PUF_MBO_03","17/06/2024","01/07/2024","Trombidiformes_83136",18,0.0286624203821656
"o","Bird Observatory","PUF_MBO_03","17/06/2024","01/07/2024","Primates_9443",12,0.0191082802547771
"o","Bird Observatory","PUF_MBO_04","01/07/2024","15/07/2024","Hemiptera_7524",542,0.48609865470852
"o","Bird Observatory","PUF_MBO_04","01/07/2024","15/07/2024","Artiodactyla_91561",308,0.276233183856502
"o","Bird Observatory","PUF_MBO_04","01/07/2024","15/07/2024",NA,265,0.237668161434978
"o","Bird Observatory","PUF_MBO_05","15/07/2024","29/07/2024","Lepidoptera_7088",8556,0.92487298670414
"o","Bird Observatory","PUF_MBO_05","15/07/2024","29/07/2024","Hemiptera_7524",452,0.048859582747811
"o","Bird Observatory","PUF_MBO_05","15/07/2024","29/07/2024",NA,142,0.0153496919251973
"o","Bird Observatory","PUF_MBO_05","15/07/2024","29/07/2024","Stylommatophora_6527",55,0.00594530321046373
"o","Bird Observatory","PUF_MBO_05","15/07/2024","29/07/2024","Diptera_7147",26,0.00281050697221922
"o","Bird Observatory","PUF_MBO_05","15/07/2024","29/07/2024","Primates_9443",20,0.00216192844016863
"o","Bird Observatory","PUF_MBO_06","29/07/2024","12/08/2024","Hemiptera_7524",659,0.726571113561191
"o","Bird Observatory","PUF_MBO_06","29/07/2024","12/08/2024",NA,208,0.229327453142227
"o","Bird Observatory","PUF_MBO_06","29/07/2024","12/08/2024","Hymenoptera_7399",40,0.0441014332965821
"o","Bird Observatory","PUF_MBO_07","12/08/2024","26/08/2024","Hemiptera_7524",1221,0.724629080118694
"o","Bird Observatory","PUF_MBO_07","12/08/2024","26/08/2024",NA,347,0.20593471810089
"o","Bird Observatory","PUF_MBO_07","12/08/2024","26/08/2024","Lepidoptera_7088",67,0.0397626112759644
"o","Bird Observatory","PUF_MBO_07","12/08/2024","26/08/2024","Hymenoptera_7399",32,0.0189910979228487
"o","Bird Observatory","PUF_MBO_07","12/08/2024","26/08/2024","Symphypleona_79705",18,0.0106824925816024
"o","Bird Observatory","PUF_MBO_08","26/08/2024","09/09/2024","Hemiptera_7524",1299,0.80633147113594
"o","Bird Observatory","PUF_MBO_08","26/08/2024","09/09/2024",NA,279,0.173184357541899
"o","Bird Observatory","PUF_MBO_08","26/08/2024","09/09/2024","Lepidoptera_7088",20,0.0124146492861577
"o","Bird Observatory","PUF_MBO_08","26/08/2024","09/09/2024","Trombidiformes_83136",13,0.00806952203600248
"o","Bird Observatory","PUF_MBO_09","09/09/2024","23/09/2024","Hemiptera_7524",1962,0.697724039829303
"o","Bird Observatory","PUF_MBO_09","09/09/2024","23/09/2024",NA,773,0.274893314366999
"o","Bird Observatory","PUF_MBO_09","09/09/2024","23/09/2024","Artiodactyla_91561",47,0.0167140825035562
"o","Bird Observatory","PUF_MBO_09","09/09/2024","23/09/2024","Lepidoptera_7088",30,0.0106685633001422
"o","Bird Observatory","PUF_MBO_10","23/09/2024","07/10/2024","Hemiptera_7524",890,0.562934851359899
"o","Bird Observatory","PUF_MBO_10","23/09/2024","07/10/2024",NA,649,0.410499683744466
"o","Bird Observatory","PUF_MBO_10","23/09/2024","07/10/2024","Lepidoptera_7088",22,0.0139152435167615
"o","Bird Observatory","PUF_MBO_10","23/09/2024","07/10/2024","Symphypleona_79705",11,0.00695762175838077
"o","Bird Observatory","PUF_MBO_10","23/09/2024","07/10/2024","Hymenoptera_7399",9,0.00569259962049336
"o","Botanical Garden","PUF_BOT_01","17/05/2024","31/05/2024",NA,397,0.489519112207152
"o","Botanical Garden","PUF_BOT_01","17/05/2024","31/05/2024","Hemiptera_7524",94,0.115906288532676
"o","Botanical Garden","PUF_BOT_01","17/05/2024","31/05/2024","Lepidoptera_7088",92,0.1134401972873
"o","Botanical Garden","PUF_BOT_01","17/05/2024","31/05/2024","Trombidiformes_83136",75,0.092478421701603
"o","Botanical Garden","PUF_BOT_01","17/05/2024","31/05/2024","Hymenoptera_7399",45,0.0554870530209618
"o","Botanical Garden","PUF_BOT_01","17/05/2024","31/05/2024","Diptera_7147",42,0.0517879161528977
"o","Botanical Garden","PUF_BOT_01","17/05/2024","31/05/2024","Primates_9443",36,0.0443896424167694
"o","Botanical Garden","PUF_BOT_01","17/05/2024","31/05/2024","Trichoptera_30263",25,0.030826140567201
"o","Botanical Garden","PUF_BOT_01","17/05/2024","31/05/2024","Araneae_6893",5,0.0061652281134402
"o","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024",NA,1875,0.784847216408539
"o","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024","Hemiptera_7524",146,0.0611134365843449
"o","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024","Lepidoptera_7088",127,0.0531603181247384
"o","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024","Trombidiformes_83136",94,0.0393470071159481
"o","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024","Hymenoptera_7399",39,0.0163248221012976
"o","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024","Symphypleona_79705",37,0.0154876517371285
"o","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024","Araneae_6893",21,0.00879028882377564
"o","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024","Rodentia_9989",20,0.00837170364169108
"o","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024","Primates_9443",17,0.00711594809543742
"o","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024","Diptera_7147",13,0.0054416073670992
"o","Botanical Garden","PUF_BOT_03","24/06/2024","28/06/2024","Artiodactyla_91561",88,1
"o","Botanical Garden","PUF_BOT_04","28/06/2024","12/07/2024","Hemiptera_7524",544,0.591304347826087
"o","Botanical Garden","PUF_BOT_04","28/06/2024","12/07/2024",NA,175,0.190217391304348
"o","Botanical Garden","PUF_BOT_04","28/06/2024","12/07/2024","Diptera_7147",144,0.156521739130435
"o","Botanical Garden","PUF_BOT_04","28/06/2024","12/07/2024","Lepidoptera_7088",41,0.0445652173913043
"o","Botanical Garden","PUF_BOT_04","28/06/2024","12/07/2024","Coleoptera_7041",8,0.00869565217391304
"o","Botanical Garden","PUF_BOT_04","28/06/2024","12/07/2024","Hymenoptera_7399",8,0.00869565217391304
"o","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Hemiptera_7524",595,0.392221489782465
"o","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Diptera_7147",381,0.251153592617007
"o","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024",NA,363,0.239288068556361
"o","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Artiodactyla_91561",61,0.040210942649967
"o","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Trombidiformes_83136",58,0.038233355306526
"o","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Lepidoptera_7088",52,0.034278180619644
"o","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Hymenoptera_7399",7,0.004614370468029
"o","Botanical Garden","PUF_BOT_06","26/07/2024","09/08/2024","Lepidoptera_7088",17830,0.906456532791052
"o","Botanical Garden","PUF_BOT_06","26/07/2024","09/08/2024","Hemiptera_7524",906,0.0460599898322318
"o","Botanical Garden","PUF_BOT_06","26/07/2024","09/08/2024","Primates_9443",705,0.0358413828164718
"o","Botanical Garden","PUF_BOT_06","26/07/2024","09/08/2024",NA,112,0.00569395017793594
"o","Botanical Garden","PUF_BOT_06","26/07/2024","09/08/2024","Coleoptera_7041",86,0.00437214031520081
"o","Botanical Garden","PUF_BOT_06","26/07/2024","09/08/2024","Hymenoptera_7399",31,0.00157600406710727
"o","Botanical Garden","PUF_BOT_07","09/08/2024","23/08/2024","Hemiptera_7524",2083,0.796863045141545
"o","Botanical Garden","PUF_BOT_07","09/08/2024","23/08/2024",NA,348,0.133129303749044
"o","Botanical Garden","PUF_BOT_07","09/08/2024","23/08/2024","Trombidiformes_83136",113,0.0432287681713849
"o","Botanical Garden","PUF_BOT_07","09/08/2024","23/08/2024","Lepidoptera_7088",43,0.0164498852333588
"o","Botanical Garden","PUF_BOT_07","09/08/2024","23/08/2024","Primates_9443",17,0.00650344299923489
"o","Botanical Garden","PUF_BOT_07","09/08/2024","23/08/2024","Hymenoptera_7399",10,0.00382555470543229
"o","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024","Hemiptera_7524",590,0.50513698630137
"o","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024",NA,361,0.309075342465753
"o","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024","Trombidiformes_83136",128,0.10958904109589
"o","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024","Hymenoptera_7399",41,0.0351027397260274
"o","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024","Diptera_7147",36,0.0308219178082192
"o","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024","Lepidoptera_7088",12,0.0102739726027397
"o","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Hemiptera_7524",1124,0.787666433076384
"o","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Lepidoptera_7088",155,0.108619481429573
"o","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024",NA,137,0.0960056061667835
"o","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Primates_9443",11,0.00770847932725999
"o","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024","Hemiptera_7524",2761,0.716584479626265
"o","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024",NA,666,0.1728523228653
"o","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024","Artiodactyla_91561",327,0.0848689332987283
"o","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024","Lepidoptera_7088",81,0.0210225798079419
"o","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024","Hymenoptera_7399",18,0.00467168440176486
"o","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024",NA,218,0.865079365079365
"o","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024","Hemiptera_7524",23,0.0912698412698413
"o","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024","Diptera_7147",9,0.0357142857142857
"o","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024","Primates_9443",2,0.00793650793650794
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Symphypleona_79705",401,0.38263358778626
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Diptera_7147",238,0.227099236641221
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024",NA,188,0.179389312977099
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Sarcoptiformes_83137",76,0.0725190839694656
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Hemiptera_7524",49,0.0467557251908397
