"Level","site","ID_order","from","to","Taxon","Reads","Fx"
"o","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024","Primates_9443",7,0.0666666666666667
"o","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024",NA,681,0.707900207900208
"o","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Trombidiformes_83136",125,0.12993762993763
"o","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Hemiptera_7524",90,0.0935550935550936
"o","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Diptera_7147",66,0.0686070686070686
"o","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Araneae_6893",9846,0.982634730538922
"o","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Hemiptera_7524",174,0.0173652694610778
"o","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024","Hemiptera_7524",888,1
"o","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Hemiptera_7524",3773,0.756112224448898
"o","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Trombidiformes_83136",996,0.199599198396794
"o","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024",NA,221,0.0442885771543086
"o","IPEX","PUF_IPEX_06","24/07/2024","07/08/2024","Hemiptera_7524",812,1
"o","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024","Hemiptera_7524",1045,0.882601351351351
"o","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024",NA,139,0.117398648648649
"o","IPEX","PUF_IPEX_08","21/08/2024","04/09/2024","Hemiptera_7524",1466,1
"o","IPEX","PUF_IPEX_09","04/09/2024","18/09/2024","Hemiptera_7524",962,1
"o","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024","Hemiptera_7524",2651,0.822015503875969
"o","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024","Psocoptera_30259",574,0.177984496124031
"o","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Lepidoptera_7088",6071,0.722566055701024
"o","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Trombidiformes_83136",1435,0.170792668412283
"o","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024",NA,782,0.0930730778386099
"o","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Mesostigmata_34634",114,0.0135681980480838
"o","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Lepidoptera_7088",13589,0.98328509406657
"o","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024",NA,231,0.0167149059334298
"o","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Hemiptera_7524",323,0.633333333333333
"o","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Primates_9443",94,0.184313725490196
"o","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Diptera_7147",93,0.182352941176471
"o","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Hemiptera_7524",996,0.657425742574257
"o","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Artiodactyla_91561",217,0.143234323432343
"o","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Araneae_6893",153,0.100990099009901
"o","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Lepidoptera_7088",149,0.0983498349834983
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Araneae_6893",1700,0.48460661345496
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Hemiptera_7524",1268,0.361459521094641
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Lepidoptera_7088",297,0.0846636259977195
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Diptera_7147",243,0.0692702394526796
"o","Jean-Drapeau","PUF_JD_06","31/07/2024","14/08/2024","Hemiptera_7524",3494,0.967063382230833
"o","Jean-Drapeau","PUF_JD_06","31/07/2024","14/08/2024","Araneae_6893",119,0.0329366177691669
"o","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Hemiptera_7524",2271,0.608847184986595
"o","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Coleoptera_7041",867,0.232439678284182
"o","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Trichoptera_30263",592,0.158713136729223
"o","Jean-Drapeau","PUF_JD_08","28/08/2024","11/09/2024","Araneae_6893",8581,0.989050253573075
"o","Jean-Drapeau","PUF_JD_08","28/08/2024","11/09/2024","Hemiptera_7524",95,0.0109497464269248
"o","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Hemiptera_7524",670,0.6511175898931
"o","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Lepidoptera_7088",227,0.220602526724976
"o","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Neuroptera_7516",69,0.0670553935860058
"o","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024",NA,63,0.0612244897959184
"o","Jean-Drapeau","PUF_JD_10","25/09/2024","09/10/2024","Hemiptera_7524",7699,1
"o",NA,NA,NA,NA,"Lepidoptera_7088",29075,0.988441271460139
"o",NA,NA,NA,NA,"Entomobryomorpha_730330",340,0.0115587285398606
"f","Bird Observatory","PUF_MBO_01","20/05/2024","03/06/2024","Tydeidae_708320",621,0.614851485148515
"f","Bird Observatory","PUF_MBO_01","20/05/2024","03/06/2024","Chironomidae_7149",141,0.13960396039604
"f","Bird Observatory","PUF_MBO_01","20/05/2024","03/06/2024","Pentatomidae_160513",128,0.126732673267327
"f","Bird Observatory","PUF_MBO_01","20/05/2024","03/06/2024","Eriophyidae_70320",120,0.118811881188119
"f","Bird Observatory","PUF_MBO_02","03/06/2024","17/06/2024","Noctuidae_7100",8006,0.525949283931152
"f","Bird Observatory","PUF_MBO_02","03/06/2024","17/06/2024","Trombidiidae_83144",7029,0.461765865195112
"f","Bird Observatory","PUF_MBO_02","03/06/2024","17/06/2024",NA,187,0.0122848508737354
"f","Bird Observatory","PUF_MBO_03","17/06/2024","01/07/2024","Pentatomidae_160513",305,0.686936936936937
"f","Bird Observatory","PUF_MBO_03","17/06/2024","01/07/2024","Philodromidae_243501",139,0.313063063063063
"f","Bird Observatory","PUF_MBO_04","01/07/2024","15/07/2024","Pentatomidae_160513",398,0.418947368421053
"f","Bird Observatory","PUF_MBO_04","01/07/2024","15/07/2024","Bovidae_9895",308,0.324210526315789
"f","Bird Observatory","PUF_MBO_04","01/07/2024","15/07/2024",NA,244,0.256842105263158
"f","Bird Observatory","PUF_MBO_05","15/07/2024","29/07/2024","Tortricidae_7139",8556,0.958762886597938
"f","Bird Observatory","PUF_MBO_05","15/07/2024","29/07/2024","Pentatomidae_160513",368,0.0412371134020619
"f","Bird Observatory","PUF_MBO_06","29/07/2024","12/08/2024","Pentatomidae_160513",588,1
"f","Bird Observatory","PUF_MBO_07","12/08/2024","26/08/2024","Pentatomidae_160513",1123,1
"f","Bird Observatory","PUF_MBO_08","26/08/2024","09/09/2024","Pentatomidae_160513",1252,1
"f","Bird Observatory","PUF_MBO_09","09/09/2024","23/09/2024","Pentatomidae_160513",1901,0.856306306306306
"f","Bird Observatory","PUF_MBO_09","09/09/2024","23/09/2024",NA,319,0.143693693693694
"f","Bird Observatory","PUF_MBO_10","23/09/2024","07/10/2024","Pentatomidae_160513",800,1
"f","Botanical Garden","PUF_BOT_01","17/05/2024","31/05/2024",NA,180,0.518731988472622
"f","Botanical Garden","PUF_BOT_01","17/05/2024","31/05/2024","Pyralidae_7135",92,0.265129682997118
"f","Botanical Garden","PUF_BOT_01","17/05/2024","31/05/2024","Phytoptidae_1221082",75,0.216138328530259
"f","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024",NA,1734,0.859692612791274
"f","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024","Pentatomidae_160513",121,0.0599900842835895
"f","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024","Noctuidae_7100",109,0.0540406544372831
"f","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024","Tydeidae_708320",53,0.0262766484878532
"f","Botanical Garden","PUF_BOT_03","24/06/2024","28/06/2024","Bovidae_9895",88,1
"f","Botanical Garden","PUF_BOT_04","28/06/2024","12/07/2024","Pentatomidae_160513",524,0.791540785498489
"f","Botanical Garden","PUF_BOT_04","28/06/2024","12/07/2024","Asteiidae_286485",138,0.208459214501511
"f","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Pentatomidae_160513",569,0.526851851851852
"f","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Cecidomyiidae_33406",381,0.352777777777778
"f","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024",NA,69,0.0638888888888889
"f","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Bovidae_9895",61,0.0564814814814815
"f","Botanical Garden","PUF_BOT_06","26/07/2024","09/08/2024","Pyralidae_7135",17783,0.921972210700954
"f","Botanical Garden","PUF_BOT_06","26/07/2024","09/08/2024","Pentatomidae_160513",800,0.0414765657403567
"f","Botanical Garden","PUF_BOT_06","26/07/2024","09/08/2024","Hominidae_9604",705,0.0365512235586893
"f","Botanical Garden","PUF_BOT_07","09/08/2024","23/08/2024","Pentatomidae_160513",1959,1
"f","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024","Pentatomidae_160513",571,1
"f","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Pentatomidae_160513",1107,0.892022562449637
"f","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Pyralidae_7135",134,0.107977437550363
"f","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024","Pentatomidae_160513",2761,0.744606256742179
"f","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024",NA,620,0.167206040992449
"f","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024","Bovidae_9895",327,0.0881877022653722
"f","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024",NA,228,1
"f","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Bourletiellidae_187607",344,0.481118881118881
"f","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Tipulidae_41042",238,0.332867132867133
"f","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Acaridae_41442",76,0.106293706293706
"f","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024",NA,57,0.0797202797202797
"f","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024",NA,202,0.442982456140351
"f","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024","Pentatomidae_160513",115,0.25219298245614
"f","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024","Bourletiellidae_187607",82,0.179824561403509
"f","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024","Bovidae_9895",57,0.125
"f","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Pentatomidae_160513",276,0.870662460567823
"f","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024",NA,41,0.129337539432177
"f","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024","Pentatomidae_160513",1825,0.928753180661578
"f","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024","Aphididae_27482",140,0.0712468193384224
"f","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Pentatomidae_160513",563,1
"f","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024","Pentatomidae_160513",92,0.310810810810811
"f","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024",NA,91,0.307432432432432
"f","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024","Bovidae_9895",60,0.202702702702703
"f","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024","Bourletiellidae_187607",53,0.179054054054054
"f","Boucherville","PUF_BOU_08","02/09/2024","16/09/2024","Pentatomidae_160513",1701,0.926470588235294
"f","Boucherville","PUF_BOU_08","02/09/2024","16/09/2024",NA,135,0.0735294117647059
"f","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024","Pentatomidae_160513",1259,0.828834759710336
"f","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024",NA,260,0.171165240289664
"f","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024","Pentatomidae_160513",48,0.457142857142857
"f","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024",NA,29,0.276190476190476
"f","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024","Bovidae_9895",21,0.2
"f","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024","Hominidae_9604",7,0.0666666666666667
"f","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024",NA,681,0.707900207900208
"f","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Eriophyidae_70320",125,0.12993762993763
"f","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Pentatomidae_160513",90,0.0935550935550936
"f","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Cecidomyiidae_33406",66,0.0686070686070686
"f","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Araneidae_6913",9846,0.982634730538922
"f","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Pentatomidae_160513",174,0.0173652694610778
"f","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024","Pentatomidae_160513",888,1
"f","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Pentatomidae_160513",3773,0.756112224448898
"f","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Pygmephoridae_1253854",996,0.199599198396794
"f","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024",NA,221,0.0442885771543086
"f","IPEX","PUF_IPEX_06","24/07/2024","07/08/2024","Pentatomidae_160513",812,1
"f","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024","Pentatomidae_160513",1045,0.882601351351351
"f","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024",NA,139,0.117398648648649
"f","IPEX","PUF_IPEX_08","21/08/2024","04/09/2024","Pentatomidae_160513",1466,1
"f","IPEX","PUF_IPEX_09","04/09/2024","18/09/2024","Pentatomidae_160513",962,1
"f","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024","Pentatomidae_160513",2651,0.822015503875969
"f","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024","Liposcelididae_2545764",574,0.177984496124031
"f","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Erebidae_695564",6071,0.722566055701024
"f","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Anystidae_92248",1435,0.170792668412283
"f","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024",NA,782,0.0930730778386099
"f","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Blattisociidae_1251892",114,0.0135681980480838
"f","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Blastobasidae_173649",13406,0.970043415340087
"f","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024",NA,231,0.0167149059334298
"f","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Noctuidae_7100",183,0.0132416787264834
"f","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Miridae_30083",163,0.319607843137255
"f","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Pentatomidae_160513",160,0.313725490196078
"f","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Hominidae_9604",94,0.184313725490196
"f","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Chloropidae_29032",93,0.182352941176471
"f","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Pentatomidae_160513",996,0.657425742574257
"f","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Bovidae_9895",217,0.143234323432343
"f","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Tetragnathidae_27394",153,0.100990099009901
"f","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Pyralidae_7135",149,0.0983498349834983
"f","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Tetragnathidae_27394",1700,0.48460661345496
"f","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Pentatomidae_160513",609,0.173603192702395
"f","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Aphididae_27482",429,0.122291904218928
"f","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Pyralidae_7135",297,0.0846636259977195
"f","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Chironomidae_7149",243,0.0692702394526796
"f","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024",NA,230,0.0655644241733181
"f","Jean-Drapeau","PUF_JD_06","31/07/2024","14/08/2024","Pentatomidae_160513",3494,0.967063382230833
"f","Jean-Drapeau","PUF_JD_06","31/07/2024","14/08/2024","Tetragnathidae_27394",119,0.0329366177691669
"f","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Pentatomidae_160513",2271,0.608847184986595
"f","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Coccinellidae_7080",867,0.232439678284182
"f","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Hydropsychidae_41030",592,0.158713136729223
"f","Jean-Drapeau","PUF_JD_08","28/08/2024","11/09/2024","Tetragnathidae_27394",8581,0.989050253573075
"f","Jean-Drapeau","PUF_JD_08","28/08/2024","11/09/2024","Pentatomidae_160513",95,0.0109497464269248
"f","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Pentatomidae_160513",670,0.6511175898931
"f","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Pyralidae_7135",227,0.220602526724976
"f","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Myrmeleontidae_27427",69,0.0670553935860058
"f","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024",NA,63,0.0612244897959184
"f","Jean-Drapeau","PUF_JD_10","25/09/2024","09/10/2024","Aphididae_27482",6147,0.7984153786206
"f","Jean-Drapeau","PUF_JD_10","25/09/2024","09/10/2024","Pentatomidae_160513",1552,0.2015846213794
"f",NA,NA,NA,NA,"Nymphalidae_33415",29075,0.988441271460139
"f",NA,NA,NA,NA,"Entomobryidae_48704",340,0.0115587285398606
"g","Bird Observatory","PUF_MBO_01","20/05/2024","03/06/2024",NA,405,0.400990099009901
"g","Bird Observatory","PUF_MBO_01","20/05/2024","03/06/2024","Tydeus_1670773",216,0.213861386138614
"g","Bird Observatory","PUF_MBO_01","20/05/2024","03/06/2024","Limnophyes_190098",141,0.13960396039604
"g","Bird Observatory","PUF_MBO_01","20/05/2024","03/06/2024","Glypsus_-21471",128,0.126732673267327
"g","Bird Observatory","PUF_MBO_01","20/05/2024","03/06/2024","Aculodes_644138",120,0.118811881188119
"g","Bird Observatory","PUF_MBO_02","03/06/2024","17/06/2024","Xestia_320016",8006,0.525949283931152
"g","Bird Observatory","PUF_MBO_02","03/06/2024","17/06/2024","Allothrombium_92077",7029,0.461765865195112
"g","Bird Observatory","PUF_MBO_02","03/06/2024","17/06/2024",NA,187,0.0122848508737354
"g","Bird Observatory","PUF_MBO_03","17/06/2024","01/07/2024","Glypsus_-21471",305,0.686936936936937
"g","Bird Observatory","PUF_MBO_03","17/06/2024","01/07/2024","Philodromus_336567",139,0.313063063063063
"g","Bird Observatory","PUF_MBO_04","01/07/2024","15/07/2024","Glypsus_-21471",398,0.418947368421053
"g","Bird Observatory","PUF_MBO_04","01/07/2024","15/07/2024","Bos_9903",308,0.324210526315789
"g","Bird Observatory","PUF_MBO_04","01/07/2024","15/07/2024",NA,244,0.256842105263158
"g","Bird Observatory","PUF_MBO_05","15/07/2024","29/07/2024","Choristoneura_7140",8556,0.958762886597938
"g","Bird Observatory","PUF_MBO_05","15/07/2024","29/07/2024","Glypsus_-21471",368,0.0412371134020619
"g","Bird Observatory","PUF_MBO_06","29/07/2024","12/08/2024","Glypsus_-21471",588,1
"g","Bird Observatory","PUF_MBO_07","12/08/2024","26/08/2024","Glypsus_-21471",1123,1
"g","Bird Observatory","PUF_MBO_08","26/08/2024","09/09/2024","Glypsus_-21471",1252,1
"g","Bird Observatory","PUF_MBO_09","09/09/2024","23/09/2024","Glypsus_-21471",1901,0.856306306306306
"g","Bird Observatory","PUF_MBO_09","09/09/2024","23/09/2024",NA,319,0.143693693693694
"g","Bird Observatory","PUF_MBO_10","23/09/2024","07/10/2024","Glypsus_-21471",800,1
"g","Botanical Garden","PUF_BOT_01","17/05/2024","31/05/2024",NA,180,0.518731988472622
"g","Botanical Garden","PUF_BOT_01","17/05/2024","31/05/2024","Pionidia_2613197",92,0.265129682997118
"g","Botanical Garden","PUF_BOT_01","17/05/2024","31/05/2024","Trisetacus_1227674",75,0.216138328530259
"g","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024",NA,1734,0.859692612791274
"g","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024","Glypsus_-21471",121,0.0599900842835895
"g","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024","Xestia_320016",109,0.0540406544372831
"g","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024","Tydeus_1670773",53,0.0262766484878532
"g","Botanical Garden","PUF_BOT_03","24/06/2024","28/06/2024","Bos_9903",88,1
"g","Botanical Garden","PUF_BOT_04","28/06/2024","12/07/2024","Glypsus_-21471",524,0.791540785498489
"g","Botanical Garden","PUF_BOT_04","28/06/2024","12/07/2024","Asteia_305551",138,0.208459214501511
"g","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Glypsus_-21471",569,0.526851851851852
"g","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Dasineura_240745",381,0.352777777777778
"g","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024",NA,69,0.0638888888888889
"g","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Bos_9903",61,0.0564814814814815
"g","Botanical Garden","PUF_BOT_06","26/07/2024","09/08/2024","Pyla_683885",17783,0.921972210700954
"g","Botanical Garden","PUF_BOT_06","26/07/2024","09/08/2024","Glypsus_-21471",800,0.0414765657403567
"g","Botanical Garden","PUF_BOT_06","26/07/2024","09/08/2024","Homo_9605",705,0.0365512235586893
"g","Botanical Garden","PUF_BOT_07","09/08/2024","23/08/2024","Glypsus_-21471",1959,1
"g","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024","Glypsus_-21471",571,1
"g","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Glypsus_-21471",1107,0.892022562449637
"g","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Pionidia_2613197",134,0.107977437550363
"g","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024","Glypsus_-21471",2761,0.744606256742179
"g","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024",NA,620,0.167206040992449
"g","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024","Bos_9903",327,0.0881877022653722
"g","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024",NA,228,1
"g","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Deuterosminthurus_1304590",344,0.481118881118881
"g","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024",NA,295,0.412587412587413
"g","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Tyrophagus_41443",76,0.106293706293706
"g","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024",NA,202,0.442982456140351
"g","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024","Glypsus_-21471",115,0.25219298245614
"g","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024","Deuterosminthurus_1304590",82,0.179824561403509
"g","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024","Bos_9903",57,0.125
"g","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Glypsus_-21471",276,0.870662460567823
"g","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024",NA,41,0.129337539432177
"g","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024","Glypsus_-21471",1825,0.928753180661578
"g","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024","Aphis_80764",140,0.0712468193384224
"g","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Glypsus_-21471",563,1
"g","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024","Glypsus_-21471",92,0.310810810810811
"g","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024",NA,91,0.307432432432432
"g","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024","Bos_9903",60,0.202702702702703
"g","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024","Deuterosminthurus_1304590",53,0.179054054054054
"g","Boucherville","PUF_BOU_08","02/09/2024","16/09/2024","Glypsus_-21471",1701,0.926470588235294
"g","Boucherville","PUF_BOU_08","02/09/2024","16/09/2024",NA,135,0.0735294117647059
"g","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024","Glypsus_-21471",1259,0.828834759710336
"g","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024",NA,260,0.171165240289664
"g","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024","Glypsus_-21471",48,0.457142857142857
"g","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024",NA,29,0.276190476190476
"g","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024","Bos_9903",21,0.2
"g","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024","Homo_9605",7,0.0666666666666667
"g","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024",NA,747,0.776507276507276
"g","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Abacarus_644136",125,0.12993762993763
"g","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Glypsus_-21471",90,0.0935550935550936
"g","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Larinioides_280405",9846,0.982634730538922
"g","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Glypsus_-21471",174,0.0173652694610778
"g","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024","Glypsus_-21471",888,1
"g","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Glypsus_-21471",3773,0.756112224448898
"g","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024",NA,1217,0.243887775551102
"g","IPEX","PUF_IPEX_06","24/07/2024","07/08/2024","Glypsus_-21471",812,1
"g","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024","Glypsus_-21471",1045,0.882601351351351
"g","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024",NA,139,0.117398648648649
"g","IPEX","PUF_IPEX_08","21/08/2024","04/09/2024","Glypsus_-21471",1466,1
"g","IPEX","PUF_IPEX_09","04/09/2024","18/09/2024","Glypsus_-21471",962,1
"g","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024","Glypsus_-21471",2651,0.822015503875969
"g","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024","Liposcelis_160150",574,0.177984496124031
"g","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Hypena_95218",6071,0.722566055701024
"g","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Anystis_66557",1435,0.170792668412283
"g","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024",NA,782,0.0930730778386099
"g","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Lasioseius_296243",114,0.0135681980480838
"g","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Pigritia_347817",13406,0.970043415340087
"g","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024",NA,231,0.0167149059334298
"g","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Xestia_320016",183,0.0132416787264834
