"Level","site","ID_order","from","to","Taxon","Reads","Fx"
"p","Bird Observatory","PUF_MBO_05","15/07/2024","29/07/2024","Mollusca_6447",55,0.00598606878537222
"p","Bird Observatory","PUF_MBO_05","15/07/2024","29/07/2024","Chordata_7711",20,0.0021767522855899
"p","Bird Observatory","PUF_MBO_06","29/07/2024","12/08/2024","Arthropoda_6656",840,0.967741935483871
"p","Bird Observatory","PUF_MBO_06","29/07/2024","12/08/2024","Mollusca_6447",16,0.0184331797235023
"p","Bird Observatory","PUF_MBO_06","29/07/2024","12/08/2024","Cnidaria_6073",12,0.0138248847926267
"p","Bird Observatory","PUF_MBO_07","12/08/2024","26/08/2024","Arthropoda_6656",1526,0.939076923076923
"p","Bird Observatory","PUF_MBO_07","12/08/2024","26/08/2024","Cnidaria_6073",99,0.0609230769230769
"p","Bird Observatory","PUF_MBO_08","26/08/2024","09/09/2024","Arthropoda_6656",1498,0.973992197659298
"p","Bird Observatory","PUF_MBO_08","26/08/2024","09/09/2024","Cnidaria_6073",40,0.0260078023407022
"p","Bird Observatory","PUF_MBO_09","09/09/2024","23/09/2024","Arthropoda_6656",2558,0.920474991003958
"p","Bird Observatory","PUF_MBO_09","09/09/2024","23/09/2024","Mollusca_6447",94,0.0338251169485426
"p","Bird Observatory","PUF_MBO_09","09/09/2024","23/09/2024","Cnidaria_6073",80,0.0287873335732278
"p","Bird Observatory","PUF_MBO_09","09/09/2024","23/09/2024","Chordata_7711",47,0.0169125584742713
"p","Bird Observatory","PUF_MBO_10","23/09/2024","07/10/2024","Arthropoda_6656",1398,0.936997319034853
"p","Bird Observatory","PUF_MBO_10","23/09/2024","07/10/2024","Cnidaria_6073",94,0.0630026809651475
"p","Botanical Garden","PUF_BOT_01","17/05/2024","31/05/2024","Arthropoda_6656",731,0.918341708542714
"p","Botanical Garden","PUF_BOT_01","17/05/2024","31/05/2024","Cnidaria_6073",34,0.042713567839196
"p","Botanical Garden","PUF_BOT_01","17/05/2024","31/05/2024","Chordata_7711",31,0.0389447236180905
"p","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024","Arthropoda_6656",2326,0.97690046199076
"p","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024","Chordata_7711",37,0.0155396892062159
"p","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024","Cnidaria_6073",18,0.00755984880302394
"p","Botanical Garden","PUF_BOT_03","24/06/2024","28/06/2024","Chordata_7711",88,1
"p","Botanical Garden","PUF_BOT_04","28/06/2024","12/07/2024","Arthropoda_6656",893,0.974890829694323
"p","Botanical Garden","PUF_BOT_04","28/06/2024","12/07/2024","Cnidaria_6073",23,0.0251091703056769
"p","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Arthropoda_6656",1365,0.91
"p","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Chordata_7711",61,0.0406666666666667
"p","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Mollusca_6447",47,0.0313333333333333
"p","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Cnidaria_6073",27,0.018
"p","Botanical Garden","PUF_BOT_06","26/07/2024","09/08/2024","Arthropoda_6656",18908,0.964054453678682
"p","Botanical Garden","PUF_BOT_06","26/07/2024","09/08/2024","Chordata_7711",705,0.0359455463213175
"p","Botanical Garden","PUF_BOT_07","09/08/2024","23/08/2024","Arthropoda_6656",2466,0.973164956590371
"p","Botanical Garden","PUF_BOT_07","09/08/2024","23/08/2024","Cnidaria_6073",51,0.0201262825572218
"p","Botanical Garden","PUF_BOT_07","09/08/2024","23/08/2024","Chordata_7711",17,0.00670876085240726
"p","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024","Arthropoda_6656",1088,0.96797153024911
"p","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024","Cnidaria_6073",36,0.0320284697508897
"p","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Arthropoda_6656",1383,0.973258268824771
"p","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Mollusca_6447",17,0.011963406052076
"p","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Chordata_7711",11,0.00774102744546094
"p","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Cnidaria_6073",10,0.00703729767769177
"p","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024","Arthropoda_6656",3518,0.914954486345904
"p","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024","Chordata_7711",327,0.0850455136540962
"p","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024","Arthropoda_6656",247,0.98015873015873
"p","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024","Chordata_7711",2,0.00793650793650794
"p","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024","Cnidaria_6073",2,0.00793650793650794
"p","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024","Mollusca_6447",1,0.00396825396825397
"p","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Arthropoda_6656",983,0.94066985645933
"p","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Chordata_7711",42,0.0401913875598086
"p","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Cnidaria_6073",20,0.0191387559808612
"p","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024","Arthropoda_6656",539,0.846153846153846
"p","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024","Chordata_7711",57,0.0894819466248038
"p","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024","Cnidaria_6073",41,0.0643642072213501
"p","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Arthropoda_6656",574,0.993079584775087
"p","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Chordata_7711",4,0.0069204152249135
"p","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024","Arthropoda_6656",2268,0.968816744980777
"p","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024","Cnidaria_6073",73,0.0311832550192226
"p","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Arthropoda_6656",794,0.949760765550239
"p","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Cnidaria_6073",21,0.0251196172248804
"p","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Mollusca_6447",21,0.0251196172248804
"p","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024","Arthropoda_6656",218,0.672839506172839
"p","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024","Chordata_7711",60,0.185185185185185
"p","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024","Mollusca_6447",24,0.0740740740740741
"p","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024","Cnidaria_6073",22,0.0679012345679012
"p","Boucherville","PUF_BOU_08","02/09/2024","16/09/2024","Arthropoda_6656",2055,0.957149510945505
"p","Boucherville","PUF_BOU_08","02/09/2024","16/09/2024","Cnidaria_6073",42,0.0195621797857476
"p","Boucherville","PUF_BOU_08","02/09/2024","16/09/2024","Chordata_7711",32,0.0149045179319981
"p","Boucherville","PUF_BOU_08","02/09/2024","16/09/2024","Mollusca_6447",18,0.00838379133674895
"p","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024","Arthropoda_6656",1653,0.950546290971823
"p","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024","Chordata_7711",86,0.0494537090281771
"p","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024","Arthropoda_6656",84,0.75
"p","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024","Chordata_7711",28,0.25
"p","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Arthropoda_6656",1648,0.945496270797476
"p","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Cnidaria_6073",88,0.0504876649454963
"p","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Chordata_7711",7,0.00401606425702811
"p","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Arthropoda_6656",10998,0.988051388015452
"p","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Cnidaria_6073",81,0.00727697421615309
"p","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Chordata_7711",52,0.00467163776839457
"p","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024","Arthropoda_6656",1668,0.872384937238494
"p","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024","Cnidaria_6073",174,0.0910041841004184
"p","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024","Chordata_7711",70,0.0366108786610879
"p","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Arthropoda_6656",5191,0.950558505768174
"p","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Cnidaria_6073",221,0.0404687786119758
"p","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Chordata_7711",49,0.00897271561984984
"p","IPEX","PUF_IPEX_06","24/07/2024","07/08/2024","Arthropoda_6656",930,0.967741935483871
"p","IPEX","PUF_IPEX_06","24/07/2024","07/08/2024","Cnidaria_6073",31,0.032258064516129
"p","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024","Arthropoda_6656",1470,0.893617021276596
"p","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024","Cnidaria_6073",165,0.100303951367781
"p","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024","Chordata_7711",10,0.0060790273556231
"p","IPEX","PUF_IPEX_08","21/08/2024","04/09/2024","Arthropoda_6656",2028,0.894574327304808
"p","IPEX","PUF_IPEX_08","21/08/2024","04/09/2024","Cnidaria_6073",169,0.074547860608734
"p","IPEX","PUF_IPEX_08","21/08/2024","04/09/2024","Chordata_7711",70,0.0308778120864579
"p","IPEX","PUF_IPEX_09","04/09/2024","18/09/2024","Arthropoda_6656",1047,0.96854764107308
"p","IPEX","PUF_IPEX_09","04/09/2024","18/09/2024","Cnidaria_6073",34,0.0314523589269195
"p","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024","Arthropoda_6656",3858,0.964982491245623
"p","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024","Cnidaria_6073",140,0.0350175087543772
"p","Insectarium","Insectarium_Cocoon","10/11/2025","24/11/2025","Arthropoda_6656",160,0.594795539033457
"p","Insectarium","Insectarium_Cocoon","10/11/2025","24/11/2025","Chordata_7711",109,0.405204460966543
"p","Insectarium","Insectarium_Door","10/11/2025","24/11/2025","Chordata_7711",48,0.979591836734694
"p","Insectarium","Insectarium_Door","10/11/2025","24/11/2025","Arthropoda_6656",1,0.0204081632653061
"p","Insectarium","Insectarium_Up","10/11/2025","24/11/2025","Arthropoda_6656",1884,1
"p","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Arthropoda_6656",8855,0.998534055029319
"p","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Chordata_7711",13,0.0014659449706811
"p","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Arthropoda_6656",14100,1
"p","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Arthropoda_6656",812,0.867521367521368
"p","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Chordata_7711",94,0.10042735042735
"p","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Cnidaria_6073",30,0.032051282051282
"p","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Arthropoda_6656",1407,0.866379310344828
"p","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Chordata_7711",217,0.133620689655172
"p","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Arthropoda_6656",4037,0.974414675356022
"p","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Chordata_7711",56,0.0135167752836109
"p","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Cnidaria_6073",50,0.0120685493603669
"p","Jean-Drapeau","PUF_JD_06","31/07/2024","14/08/2024","Arthropoda_6656",3807,0.990117035110533
"p","Jean-Drapeau","PUF_JD_06","31/07/2024","14/08/2024","Cnidaria_6073",38,0.00988296488946684
"p","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Arthropoda_6656",4249,0.953545780969479
"p","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Cnidaria_6073",207,0.0464542190305206
"p","Jean-Drapeau","PUF_JD_08","28/08/2024","11/09/2024","Arthropoda_6656",8696,1
"p","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Arthropoda_6656",1130,0.940099833610649
"p","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Cnidaria_6073",63,0.0524126455906822
"p","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Chordata_7711",9,0.00748752079866889
"p","Jean-Drapeau","PUF_JD_10","25/09/2024","09/10/2024","Arthropoda_6656",8363,0.992052194543298
"p","Jean-Drapeau","PUF_JD_10","25/09/2024","09/10/2024","Chordata_7711",67,0.00794780545670225
"p","Mont_Tremblant","Mont_Tremblant","30/08/2025","31/08/2025","Cnidaria_6073",441,0.450920245398773
"p","Mont_Tremblant","Mont_Tremblant","30/08/2025","31/08/2025","Arthropoda_6656",422,0.431492842535787
"p","Mont_Tremblant","Mont_Tremblant","30/08/2025","31/08/2025","Chordata_7711",115,0.11758691206544
"p",NA,NA,NA,NA,"Arthropoda_6656",30086,1
"c","Bird Observatory","PUF_MBO_01","20/05/2024","03/06/2024","Arachnida_6854",1389,0.617333333333333
"c","Bird Observatory","PUF_MBO_01","20/05/2024","03/06/2024","Insecta_50557",698,0.310222222222222
"c","Bird Observatory","PUF_MBO_01","20/05/2024","03/06/2024",NA,104,0.0462222222222222
"c","Bird Observatory","PUF_MBO_01","20/05/2024","03/06/2024","Mammalia_40674",59,0.0262222222222222
"c","Bird Observatory","PUF_MBO_02","03/06/2024","17/06/2024","Insecta_50557",8056,0.525814241890216
"c","Bird Observatory","PUF_MBO_02","03/06/2024","17/06/2024","Arachnida_6854",7237,0.472358201161804
"c","Bird Observatory","PUF_MBO_02","03/06/2024","17/06/2024",NA,28,0.0018275569479799
"c","Bird Observatory","PUF_MBO_03","17/06/2024","01/07/2024","Insecta_50557",332,0.558922558922559
"c","Bird Observatory","PUF_MBO_03","17/06/2024","01/07/2024","Arachnida_6854",242,0.407407407407407
"c","Bird Observatory","PUF_MBO_03","17/06/2024","01/07/2024",NA,20,0.0336700336700337
"c","Bird Observatory","PUF_MBO_04","01/07/2024","15/07/2024","Insecta_50557",542,0.48609865470852
"c","Bird Observatory","PUF_MBO_04","01/07/2024","15/07/2024","Mammalia_40674",308,0.276233183856502
"c","Bird Observatory","PUF_MBO_04","01/07/2024","15/07/2024","Arachnida_6854",265,0.237668161434978
"c","Bird Observatory","PUF_MBO_05","15/07/2024","29/07/2024","Insecta_50557",9020,0.981715280801045
"c","Bird Observatory","PUF_MBO_05","15/07/2024","29/07/2024","Arachnida_6854",93,0.010121898127993
"c","Bird Observatory","PUF_MBO_05","15/07/2024","29/07/2024","Gastropoda_6448",55,0.00598606878537222
"c","Bird Observatory","PUF_MBO_05","15/07/2024","29/07/2024","Mammalia_40674",20,0.0021767522855899
"c","Bird Observatory","PUF_MBO_06","29/07/2024","12/08/2024","Insecta_50557",699,0.805299539170507
"c","Bird Observatory","PUF_MBO_06","29/07/2024","12/08/2024","Arachnida_6854",120,0.138248847926267
"c","Bird Observatory","PUF_MBO_06","29/07/2024","12/08/2024",NA,33,0.0380184331797235
"c","Bird Observatory","PUF_MBO_06","29/07/2024","12/08/2024","Gastropoda_6448",16,0.0184331797235023
"c","Bird Observatory","PUF_MBO_07","12/08/2024","26/08/2024","Insecta_50557",1308,0.804923076923077
"c","Bird Observatory","PUF_MBO_07","12/08/2024","26/08/2024","Arachnida_6854",200,0.123076923076923
"c","Bird Observatory","PUF_MBO_07","12/08/2024","26/08/2024",NA,99,0.0609230769230769
"c","Bird Observatory","PUF_MBO_07","12/08/2024","26/08/2024","Collembola_30001",18,0.0110769230769231
"c","Bird Observatory","PUF_MBO_08","26/08/2024","09/09/2024","Insecta_50557",1319,0.857607282184655
"c","Bird Observatory","PUF_MBO_08","26/08/2024","09/09/2024","Arachnida_6854",179,0.116384915474642
"c","Bird Observatory","PUF_MBO_08","26/08/2024","09/09/2024",NA,40,0.0260078023407022
"c","Bird Observatory","PUF_MBO_09","09/09/2024","23/09/2024","Insecta_50557",1992,0.716804605973372
"c","Bird Observatory","PUF_MBO_09","09/09/2024","23/09/2024","Arachnida_6854",534,0.192155451601295
"c","Bird Observatory","PUF_MBO_09","09/09/2024","23/09/2024",NA,112,0.0403022670025189
"c","Bird Observatory","PUF_MBO_09","09/09/2024","23/09/2024","Gastropoda_6448",94,0.0338251169485426
"c","Bird Observatory","PUF_MBO_09","09/09/2024","23/09/2024","Mammalia_40674",47,0.0169125584742713
"c","Bird Observatory","PUF_MBO_10","23/09/2024","07/10/2024","Insecta_50557",892,0.597855227882037
"c","Bird Observatory","PUF_MBO_10","23/09/2024","07/10/2024","Arachnida_6854",401,0.268766756032172
"c","Bird Observatory","PUF_MBO_10","23/09/2024","07/10/2024",NA,188,0.126005361930295
"c","Bird Observatory","PUF_MBO_10","23/09/2024","07/10/2024","Collembola_30001",11,0.00737265415549598
"c","Botanical Garden","PUF_BOT_01","17/05/2024","31/05/2024","Arachnida_6854",394,0.494974874371859
"c","Botanical Garden","PUF_BOT_01","17/05/2024","31/05/2024","Insecta_50557",298,0.374371859296482
"c","Botanical Garden","PUF_BOT_01","17/05/2024","31/05/2024",NA,73,0.0917085427135678
"c","Botanical Garden","PUF_BOT_01","17/05/2024","31/05/2024","Mammalia_40674",31,0.0389447236180905
"c","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024","Arachnida_6854",1934,0.812263754724906
"c","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024","Insecta_50557",325,0.136497270054599
"c","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024",NA,48,0.0201595968080638
"c","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024","Collembola_30001",37,0.0155396892062159
"c","Botanical Garden","PUF_BOT_02","31/05/2024","14/06/2024","Mammalia_40674",37,0.0155396892062159
"c","Botanical Garden","PUF_BOT_03","24/06/2024","28/06/2024","Mammalia_40674",88,1
"c","Botanical Garden","PUF_BOT_04","28/06/2024","12/07/2024","Insecta_50557",745,0.813318777292576
"c","Botanical Garden","PUF_BOT_04","28/06/2024","12/07/2024","Arachnida_6854",117,0.127729257641921
"c","Botanical Garden","PUF_BOT_04","28/06/2024","12/07/2024",NA,54,0.0589519650655022
"c","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Insecta_50557",1035,0.69
"c","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Arachnida_6854",321,0.214
"c","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Mammalia_40674",61,0.0406666666666667
"c","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024","Gastropoda_6448",47,0.0313333333333333
"c","Botanical Garden","PUF_BOT_05","12/07/2024","26/07/2024",NA,36,0.024
"c","Botanical Garden","PUF_BOT_06","26/07/2024","09/08/2024","Insecta_50557",18835,0.960332432570234
"c","Botanical Garden","PUF_BOT_06","26/07/2024","09/08/2024","Mammalia_40674",705,0.0359455463213175
"c","Botanical Garden","PUF_BOT_06","26/07/2024","09/08/2024","Arachnida_6854",73,0.00372202110844848
"c","Botanical Garden","PUF_BOT_07","09/08/2024","23/08/2024","Insecta_50557",2117,0.835438042620363
"c","Botanical Garden","PUF_BOT_07","09/08/2024","23/08/2024","Arachnida_6854",309,0.121941594317285
"c","Botanical Garden","PUF_BOT_07","09/08/2024","23/08/2024",NA,91,0.0359116022099447
"c","Botanical Garden","PUF_BOT_07","09/08/2024","23/08/2024","Mammalia_40674",17,0.00670876085240726
"c","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024","Insecta_50557",663,0.589857651245552
"c","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024","Arachnida_6854",380,0.338078291814947
"c","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024",NA,81,0.0720640569395018
"c","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Insecta_50557",1273,0.895847994370162
"c","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Arachnida_6854",110,0.0774102744546094
"c","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Gastropoda_6448",17,0.011963406052076
"c","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Mammalia_40674",11,0.00774102744546094
"c","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024",NA,10,0.00703729767769177
"c","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024","Insecta_50557",2852,0.741742522756827
"c","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024","Arachnida_6854",647,0.168270481144343
"c","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024","Mammalia_40674",327,0.0850455136540962
"c","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024",NA,19,0.00494148244473342
"c","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024","Arachnida_6854",214,0.849206349206349
"c","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024","Insecta_50557",32,0.126984126984127
"c","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024",NA,3,0.0119047619047619
"c","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024","Mammalia_40674",2,0.00793650793650794
"c","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024","Gastropoda_6448",1,0.00396825396825397
