# Constructed from biom file
#OTU ID	CTRL-neg-extraction-PUF	ctrl-PCR-neg-PUF	PUF-BOT-10	PUF-BOT-3	PUF-BOU-7	PUF-IPEX-1	PUF-IPEX-3	PUF-IPEX-8	PUF-JD-10	PUF-JD14	PUF-MBO-4
15c425f41c6c9c607b236aceae14b6bf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0
589442e736ac47ece5649352d25b1af8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0
539740f6c6fb4368cd3070167472cacd	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
be95ff3938d5a8960c57603f8dd179e2	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0
26b02f319d515e5849d047eb6748b599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
ae86c218cf63f3dabe329ea61baff3e2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
8d5bbf2462df801b89df43679a5a4c60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0
016ad5a55b169714ef9c38e79d2d3b9c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0
0eb4f09633b0b91096d736f09b9b015d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0
8535105cc02864380b2ba1c9fa5027b0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
2bd31c57241a9b231cc9d7f49c84b343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0
9340e7db9e6a66b0ecdc3b23e73c2600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0
3362cda7f56aed9e259e4e42330bc19b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0
1e3dbc1dc5848970440584010c85bda0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0
4c1684c7da74e820038cac8313195202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
6804552c2e0090fb712abe067f7056cb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
3a58e765cc7478082c636bafc2d63e8f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
92d727e85e820a48fcb083dad4a17c0f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0
48d8023ebe0139b378d740df781cb98d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
