# Constructed from biom file
#OTU ID	PUF-IPEX-3	PUF-BOU-7	PUF-MBO-4	PUF-BOT-3	CTRL-neg-extraction-PUF	PUF-BOT-10	PUF-JD-10	PUF-IPEX-1	PUF-IPEX-8	PUF-JD14
c188bae2ea531ea23b6e9697d793e886	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5580961b9a41be03abce5562553ec49c	0.0	12.0	133.0	0.0	0.0	66.0	4.0	0.0	11.0	2.0
24e6afde065c6d5c729886e1ee63f7ad	0.0	11.0	0.0	0.0	0.0	0.0	159.0	0.0	0.0	0.0
7ef585184d09a2e4635d0aeeada52a46	0.0	10.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	38.0
b3a298b6b16a5d32bd1ba8c64c3d64d7	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c684f602961d1fa707824757cb55af21	0.0	10.0	0.0	0.0	0.0	0.0	11.0	0.0	73.0	0.0
00d61d9aad5b9f0844db4f5ed7b5467e	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b995f264804c2f7319c94d04ee09ac5b	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a4ce6cfe96b9ce0ad304803934790435	0.0	8.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
661dd3221faca2cc45ae8c60bcb085f7	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2f13f121577313e78366e6a1423c94fb	0.0	8.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
e07e46d7aafd4deecdc6327a714c759c	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	4.0
e1075be938bdad2c9af1b215f6c68944	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
889a6b737cf3e3064c4dda7818ee1d9e	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
332d4393db73c7427984790777e06dd6	0.0	7.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
8a5b522cd0043aaa3825c3c09e12a89a	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c38372039005405c2e6443c3d3488d49	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
682e474f59d9bac506d92693a4feb45c	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
