# Constructed from biom file
#OTU ID	C-pos-1	C-pos-2	ctrl-PCR-neg-PUF	Ins-Cocoon	Ins-Door	Ins-Top	Mont-Tremblant	Negative-PUF	PUF-BOT-1	PUF-BOT-2	PUF-BOT-4	PUF-BOT-5	PUF-BOT-6	PUF-BOT-7	PUF-BOT-8	PUF-BOT-9	PUF-BOU-1	PUF-BOU-2	PUF-BOU-3	PUF-BOU-4	PUF-BOU-5	PUF-BOU-6	PUF-BOU-8	PUF-BOU-9	PUF-IPEX-10	PUF-IPEX-2	PUF-IPEX-4	PUF-IPEX-5	PUF-IPEX-6	PUF-IPEX-7	PUF-IPEX-9	PUF-JD-1	PUF-JD-2	PUF-JD-3	PUF-JD-5	PUF-JD-6	PUF-JD-7	PUF-JD-8	PUF-JD-9	PUF-MBO-1	PUF-MBO-10	PUF-MBO-2	PUF-MBO-3	PUF-MBO-5	PUF-MBO-6	PUF-MBO-7	PUF-MBO-8	PUF-MBO-9
a0b7084219abc3752a8971756672617e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	202.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7790.0	0.0	0.0	0.0	0.0	0.0	0.0
9369291b6ed49e558cd099ab7427cc81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7902.0	0.0	0.0	0.0	0.0
c102657dfcf5a1a045f54686d054f23d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5978.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42a334b44b84641c69386150c7cde441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	15.0	40.0	0.0	78.0	0.0	56.0	0.0	36.0	115.0	73.0	527.0	245.0	209.0	99.0	240.0	0.0	240.0	309.0	338.0	360.0	484.0	0.0	0.0	4.0	0.0	26.0	23.0	0.0	36.0	0.0	65.0	0.0	52.0	66.0	0.0	129.0	125.0	51.0
0d1a483ebd4773116542454b0cc1a266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	25.0	0.0	125.0	92.0	36.0	79.0	117.0	389.0	176.0	352.0	37.0	160.0	108.0	41.0	181.0	311.0	0.0	0.0	13.0	0.0	0.0	15.0	0.0	0.0	107.0	145.0	12.0	116.0	125.0	118.0	296.0	573.0	168.0
1ab92998d0248302ff6f9c8b69237e05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	61.0	208.0	158.0	210.0	0.0	307.0	19.0	346.0	496.0	235.0	575.0	312.0	0.0	0.0	0.0	32.0	0.0	35.0	0.0	0.0	68.0	71.0	0.0	0.0	34.0	144.0	152.0	141.0	138.0
53814ac04567f8e2287c46b0b52f47f1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	794.0	288.0	150.0	0.0	0.0	0.0	32.0	0.0	27.0	29.0	14.0	36.0	0.0	0.0	117.0	12.0	46.0	18.0	27.0	0.0	80.0	21.0	341.0	1227.0	43.0	41.0	0.0	0.0	0.0	0.0	15.0	0.0	41.0	30.0	60.0
db800311f5ae69565ec96214053622f1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	243.0	2803.0	45.0	423.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
baa9c80092114cb0554a186c5bb8be0f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3276.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cfbe78fed13ab87970c71076fd125838	2546.0	389.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
be8dc1271132728b62d899f6fe83b643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	110.0	26.0	135.0	35.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	58.0	750.0	1453.0	42.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c0899651ae378553204b1e5ea53060b9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	72.0	0.0	231.0	48.0	75.0	0.0	59.0	330.0	320.0	0.0	135.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	63.0	0.0	344.0	196.0	204.0	222.0	183.0	201.0
a4ce6cfe96b9ce0ad304803934790435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	241.0	457.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	171.0	0.0	0.0	86.0	479.0	216.0	432.0	439.0
e568316642a9d4f2542e85dcc7267df7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	60.0	0.0	76.0	49.0	68.0	0.0	0.0	0.0	0.0	147.0	69.0	91.0	0.0	51.0	0.0	64.0	229.0	176.0	81.0	132.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	533.0	113.0	190.0	83.0	54.0	187.0
1809a1c403c18a33fa7f21708b8b8554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	131.0	168.0	229.0	89.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.0	164.0	235.0	191.0	213.0	478.0
186655c711d9c22435d048944254d180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	102.0	78.0	104.0	42.0	0.0	0.0	0.0	34.0	0.0	72.0	34.0	0.0	0.0	72.0	69.0	148.0	667.0	87.0	186.0	0.0	0.0	6.0	47.0	20.0	42.0	25.0	5.0	0.0	12.0	20.0	0.0	24.0	9.0	46.0	62.0	18.0	0.0
5a868fe056602df6b3b7becc4fd3ec7c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1983.0	0.0	0.0	0.0	0.0	0.0	0.0
31253b47f322a939426af8f84988517b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	26.0	124.0	29.0	152.0	65.0	100.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	187.0	0.0	101.0	66.0	173.0	277.0	335.0	130.0
e2f909b13c3ebf8128f397a64f5faae1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	72.0	0.0	11.0	0.0	25.0	79.0	39.0	0.0	0.0	0.0	0.0	0.0	59.0	713.0	313.0	16.0	283.0	0.0	0.0	0.0	0.0	0.0	9.0	56.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	11.0	9.0	0.0	0.0
e961ee812e814a754542db23bae2cf68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	879.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	227.0	0.0	0.0	0.0	0.0	0.0	349.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0
5f907557675481632654c893c4e319d5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	98.0	19.0	0.0	0.0	0.0	19.0	0.0	14.0	70.0	73.0	60.0	0.0	0.0	0.0	125.0	21.0	306.0	370.0	47.0	20.0	22.0	0.0	0.0	38.0	0.0	58.0	54.0	0.0	0.0	38.0	27.0	0.0	112.0	30.0	16.0	8.0	28.0	0.0
8187787e018ce4815342f12d65ff7dc8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	100.0	26.0	0.0	0.0	0.0	22.0	13.0	19.0	4.0	12.0	0.0	0.0	0.0	0.0	151.0	197.0	129.0	46.0	12.0	0.0	19.0	31.0	184.0	126.0	12.0	0.0	0.0	0.0	158.0	0.0	48.0	258.0	74.0	0.0	0.0	16.0	0.0
234491dfbfa36f619268cb922b8edfda	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1540.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
afb94828a83235f617d67b54fe89fe79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	122.0	80.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	178.0	70.0	193.0	3.0	0.0	0.0	0.0	9.0	363.0	0.0	0.0	0.0	0.0	0.0	23.0	15.0	44.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	173.0	92.0
e07e46d7aafd4deecdc6327a714c759c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	31.0	8.0	309.0	31.0	75.0	0.0	0.0	0.0	12.0	26.0	10.0	28.0	11.0	19.0	0.0	0.0	18.0	60.0	55.0	69.0	0.0	0.0	21.0	27.0	29.0	190.0	0.0	45.0	0.0	71.0	0.0	8.0	36.0	48.0	43.0	92.0	73.0
41dfaa65abba5d7eb1c9ff45d6b5ff82	0.0	0.0	0.0	1341.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7f182575baad2d44cbddc0244753a1f5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	130.0	446.0	208.0	18.0	43.0	70.0	0.0	0.0	56.0	0.0	0.0	23.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0
855c2fab8cc20bbb6ccd9f90e7c5baff	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	21.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	13.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	13.0	0.0	92.0	387.0	371.0	93.0	73.0	3.0
aec35e427b95f1cbf2c6d6503e172a4f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	121.0	15.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	34.0	0.0	0.0	53.0	34.0	0.0	0.0	0.0	3.0	112.0	18.0	0.0	6.0	0.0	0.0	305.0	74.0	0.0	55.0	24.0	56.0	60.0	0.0	3.0
bdd109d35fa9f51e031f6e3c89789fd9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1132.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a26e6cc23365c60897b7d620c23de990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	13.0	17.0	42.0	6.0	30.0	12.0	79.0	0.0	16.0	0.0	10.0	13.0	25.0	19.0	0.0	42.0	6.0	46.0	8.0	14.0	24.0	30.0	17.0	9.0	39.0	201.0	21.0	35.0	0.0	138.0	16.0	4.0	0.0	20.0	4.0	3.0	37.0	22.0	13.0
ddfd319f3d88ba3067d804c949cf1f1a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	53.0	0.0	0.0	0.0	20.0	0.0	0.0	18.0	9.0	0.0	56.0	0.0	0.0	0.0	0.0	107.0	71.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	161.0	150.0	27.0	58.0	0.0	61.0	90.0	44.0	0.0
e6a5d465c0e92eb61139c146390b326f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	162.0	129.0	0.0	137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	105.0	126.0	106.0	0.0	98.0
bcf59b4926413543b3fb02800d2d5b80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	14.0	9.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	48.0	52.0	253.0	72.0	0.0	61.0	0.0	0.0	4.0	90.0	0.0	0.0	0.0	5.0	0.0	0.0	130.0	0.0	27.0	0.0	22.0	21.0	53.0	147.0
5d3564d6737e166e83ce8240f724d01b	0.0	1016.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
945bd633c00552164446ce1c2ba94461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	227.0	19.0	48.0	0.0	0.0	19.0	29.0	12.0	10.0	15.0	0.0	0.0	23.0	0.0	55.0	0.0	0.0	14.0	32.0	0.0	0.0	0.0	0.0	54.0	0.0	161.0	0.0	0.0	11.0	0.0	0.0	215.0	0.0	0.0	39.0	0.0	0.0	0.0	27.0	0.0
ac2856f0b486761c43a4e56486d97377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	991.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d3471197bfa153e15758f5739570f366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	984.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
089409daa37a1adf6f55203f4d106776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	205.0	0.0	0.0	0.0	0.0	286.0	107.0	0.0
202e53dd32a0e7b3fcb0945dd40b5e51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	7.0	0.0	0.0	46.0	24.0	44.0	13.0	75.0	0.0	14.0	0.0	0.0	0.0	0.0	32.0	23.0	0.0	31.0	126.0	129.0	121.0	170.0	11.0	0.0	0.0	10.0	0.0	9.0	0.0	0.0	0.0	6.0	0.0
c684f602961d1fa707824757cb55af21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	11.0	138.0	83.0	56.0	0.0	0.0	0.0	0.0	0.0	18.0	63.0	12.0	40.0	0.0	0.0	0.0	7.0	16.0	35.0	0.0	0.0	5.0	38.0	14.0	62.0	0.0	21.0	0.0	146.0	0.0	0.0	7.0	37.0	37.0	41.0	12.0
18afda2e4c3b03e088538500a42aa706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	11.0	0.0	62.0	15.0	66.0	162.0	26.0	118.0	20.0	0.0	0.0	0.0	35.0	0.0	109.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	26.0	63.0	28.0	31.0
757ecae2e601e8cb8f983ac712833b60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	34.0	11.0	100.0	281.0	116.0	132.0	95.0	40.0
8277aef53dee13c182babc116a100648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	14.0	36.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	21.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	11.0	0.0	0.0	72.0	69.0	41.0	210.0	136.0
d81f6cdff61b07652ac3a1e24f7d4d34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	32.0	20.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	166.0	96.0	301.0	11.0	11.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
353cf88b067a953f6a7463a158fb4458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	258.0	32.0	0.0	0.0	0.0	0.0	8.0	0.0	12.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	4.0	134.0	16.0	46.0	0.0	12.0	0.0	0.0	0.0	159.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
6c1e5743a7b59fe2dbc7df8821d3349e	0.0	0.0	0.0	0.0	0.0	0.0	657.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0bc004d35f205c438a2e00b301c91f16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	54.0	0.0	0.0	0.0	62.0	15.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.0	0.0	0.0	62.0	80.0	40.0	66.0	45.0
ee887797d543eb5bca70685a80448f33	11.0	3.0	0.0	32.0	0.0	584.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9c64ff35ce49463300691c22ce79f869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	651.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
