# Constructed from biom file
#OTU ID	PUF-BOU-8	ctrl-PCR-neg-PUF	PUF-BOT-5	PUF-BOT-1	PUF-IPEX-5	PUF-MBO-7	PUF-BOU-2	PUF-JD-7	PUF-BOT-4	Mont-Tremblant	PUF-BOU-3	PUF-BOT-9	PUF-MBO-9	PUF-BOT-7	PUF-IPEX-9	C-pos-1	PUF-JD-1	PUF-BOT-6	PUF-BOU-4	PUF-IPEX-6	PUF-IPEX-7	PUF-JD-5	PUF-BOT-2	PUF-MBO-1	PUF-BOU-5	PUF-BOU-6	PUF-BOU-1	PUF-BOT-8	C-pos-2	PUF-JD-9	PUF-MBO-8	PUF-MBO-2	PUF-MBO-6	Negative-PUF	PUF-MBO-3	PUF-MBO-10	PUF-MBO-5	Ins-Top	PUF-IPEX-2	PUF-JD-3	PUF-BOU-9	PUF-JD-2	PUF-IPEX-4	PUF-IPEX-10	Ins-Door	Ins-Cocoon	PUF-JD-8	PUF-JD-6
5580961b9a41be03abce5562553ec49c	135.0	0.0	29.0	0.0	59.0	45.0	23.0	18.0	5.0	0.0	1.0	37.0	27.0	14.0	24.0	0.0	0.0	50.0	28.0	35.0	0.0	0.0	0.0	0.0	7.0	33.0	0.0	34.0	0.0	6.0	64.0	0.0	58.0	0.0	10.0	43.0	67.0	0.0	0.0	0.0	260.0	0.0	2.0	14.0	0.0	0.0	0.0	6.0
e46a578b0e29ecec00b1077904a0e397	130.0	0.0	2.0	0.0	6.0	10.0	11.0	9.0	0.0	0.0	0.0	0.0	39.0	44.0	14.0	0.0	0.0	0.0	9.0	11.0	35.0	10.0	0.0	0.0	22.0	0.0	0.0	9.0	0.0	22.0	9.0	0.0	2.0	0.0	8.0	69.0	24.0	0.0	0.0	0.0	5.0	0.0	0.0	12.0	0.0	0.0	3.0	11.0
c0899651ae378553204b1e5ea53060b9	102.0	0.0	0.0	0.0	228.0	43.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	69.0	1.0	0.0	0.0	0.0	49.0	0.0	4.0	0.0	0.0	427.0	0.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c684f602961d1fa707824757cb55af21	91.0	0.0	10.0	0.0	0.0	35.0	0.0	65.0	0.0	0.0	0.0	106.0	14.0	182.0	43.0	0.0	0.0	15.0	0.0	7.0	23.0	58.0	0.0	0.0	1.0	18.0	0.0	112.0	0.0	37.0	55.0	0.0	36.0	0.0	0.0	164.0	10.0	0.0	0.0	7.0	15.0	0.0	0.0	56.0	0.0	0.0	1.0	31.0
8ccdd426084d53cca9f91412b92cd91e	84.0	0.0	0.0	228.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0
202e53dd32a0e7b3fcb0945dd40b5e51	81.0	0.0	0.0	0.0	0.0	0.0	0.0	195.0	0.0	0.0	62.0	8.0	0.0	41.0	30.0	0.0	0.0	0.0	31.0	2.0	30.0	162.0	0.0	0.0	61.0	14.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	4.0	7.0	0.0	0.0	0.0	118.0	2.0	40.0	1.0	17.0	0.0	0.0	11.0	138.0
937d32d8b30569996c449126c9aa0c79	80.0	0.0	0.0	0.0	0.0	27.0	0.0	201.0	0.0	0.0	0.0	138.0	0.0	217.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	6.0	0.0	14.0	0.0	0.0	53.0	0.0	0.0	40.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
df7b2d8e7b65bb44c6dc3cca51b40d71	79.0	0.0	0.0	0.0	7.0	33.0	0.0	11.0	0.0	0.0	0.0	7.0	0.0	14.0	1.0	0.0	0.0	7.0	0.0	1.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	49.0	0.0	22.0	0.0	10.0	0.0	7.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
df763680c53a93fe7465936ea7f8492f	64.0	0.0	0.0	0.0	0.0	39.0	3.0	0.0	0.0	0.0	33.0	0.0	155.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	13.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	27.0	20.0	17.0	0.0	26.0	6.0	13.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
f4008cd280125b58d6af250ecc4a334f	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
875b7ee9b0f15d6355ec11aa7267edd0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	102.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
a1e5340afd1877bae4a25354fad5220e	61.0	0.0	0.0	0.0	4.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	15.0	14.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	77.0	0.0	2.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6054764396456af05a8ec58302d41c02	61.0	0.0	0.0	0.0	0.0	15.0	25.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	3.0	0.0	0.0	0.0	27.0	6.0	0.0	0.0	0.0	0.0	37.0	1.0	0.0	0.0	0.0	0.0	16.0	27.0	11.0	0.0	25.0	6.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
9fef5822b6479afee6e10ef53e9236c2	57.0	0.0	44.0	42.0	26.0	0.0	0.0	0.0	13.0	0.0	0.0	40.0	0.0	19.0	6.0	0.0	13.0	17.0	0.0	0.0	0.0	5.0	0.0	0.0	3.0	6.0	0.0	34.0	0.0	47.0	0.0	1.0	0.0	0.0	12.0	11.0	0.0	0.0	7.0	84.0	18.0	2.0	0.0	13.0	0.0	0.0	0.0	7.0
b291d863b11e904794fc1c90c1b716fe	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
0654cc62f2b2d1f6652ba8acca4ba9fb	56.0	0.0	0.0	113.0	16.0	0.0	0.0	12.0	0.0	0.0	0.0	19.0	11.0	53.0	7.0	0.0	64.0	23.0	8.0	5.0	10.0	69.0	274.0	59.0	0.0	3.0	0.0	3.0	0.0	3.0	0.0	23.0	0.0	0.0	36.0	10.0	0.0	0.0	135.0	2.0	11.0	14.0	65.0	21.0	0.0	0.0	1.0	51.0
4e5a5f11feba8f5eb452c09b36ac2b05	54.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	2.0	0.0	0.0	13.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
069f3891cbf4474871c6649b0e5bfe21	54.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0
b68e68d28b1bf1fab06f4b523042e2d3	52.0	0.0	0.0	0.0	14.0	8.0	0.0	668.0	4.0	0.0	5.0	4.0	0.0	0.0	14.0	0.0	0.0	0.0	44.0	0.0	2.0	15.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	68.0	14.0	0.0	13.0	0.0	3.0	1.0	14.0	0.0	0.0	27.0	4.0	0.0	0.0	29.0	0.0	0.0	9.0	297.0
d6626a1d124518b308f9a8879b48cdbf	49.0	0.0	0.0	2.0	9.0	129.0	0.0	0.0	0.0	0.0	0.0	9.0	84.0	32.0	44.0	0.0	20.0	7.0	8.0	9.0	8.0	0.0	0.0	0.0	6.0	6.0	4.0	0.0	0.0	4.0	20.0	0.0	19.0	0.0	16.0	56.0	36.0	0.0	0.0	3.0	15.0	5.0	6.0	58.0	0.0	0.0	0.0	0.0
efe1ce8e8d1b9cdb5da01eb790e3abcc	47.0	0.0	50.0	0.0	45.0	44.0	0.0	5.0	44.0	0.0	0.0	53.0	208.0	26.0	81.0	0.0	3.0	17.0	5.0	31.0	23.0	38.0	0.0	0.0	24.0	8.0	3.0	46.0	0.0	44.0	42.0	18.0	42.0	0.0	131.0	123.0	13.0	0.0	0.0	24.0	67.0	0.0	70.0	98.0	0.0	0.0	0.0	10.0
8277aef53dee13c182babc116a100648	47.0	0.0	0.0	0.0	32.0	39.0	0.0	99.0	25.0	0.0	0.0	0.0	144.0	33.0	0.0	0.0	0.0	15.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	189.0	0.0	47.0	0.0	0.0	16.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
ce9e585d5196adf56f4e2c0e02e27b73	47.0	0.0	36.0	11.0	68.0	16.0	3.0	0.0	1.0	0.0	0.0	24.0	159.0	1.0	176.0	0.0	0.0	3.0	19.0	105.0	27.0	19.0	0.0	0.0	53.0	5.0	0.0	5.0	0.0	0.0	5.0	10.0	28.0	0.0	124.0	17.0	30.0	0.0	1.0	0.0	15.0	0.0	47.0	71.0	0.0	0.0	1.0	14.0
b3a298b6b16a5d32bd1ba8c64c3d64d7	46.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	19.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
feaf7faf41e9503a6fcb711db0c7cab9	45.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0
53814ac04567f8e2287c46b0b52f47f1	42.0	0.0	4.0	0.0	139.0	61.0	0.0	1495.0	0.0	0.0	0.0	255.0	88.0	938.0	28.0	0.0	41.0	126.0	30.0	13.0	51.0	32.0	0.0	0.0	0.0	32.0	0.0	362.0	0.0	50.0	35.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	100.0	35.0	0.0	0.0	36.0	0.0	0.0	46.0	571.0
e07e46d7aafd4deecdc6327a714c759c	42.0	0.0	52.0	0.0	20.0	97.0	0.0	332.0	13.0	0.0	0.0	176.0	121.0	395.0	114.0	0.0	0.0	7.0	24.0	96.0	71.0	61.0	0.0	0.0	43.0	17.0	0.0	80.0	0.0	73.0	137.0	0.0	57.0	0.0	7.0	86.0	69.0	0.0	0.0	31.0	18.0	0.0	0.0	26.0	0.0	0.0	7.0	65.0
970a584ab3e0de978fadeffdd7abfedc	41.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	1.0	0.0	0.0	0.0	25.0	0.0	0.0	5.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5aa84e563916eb3e150ddc7110b9a84f	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
945bd633c00552164446ce1c2ba94461	39.0	0.0	0.0	217.0	4.0	0.0	3.0	8.0	51.0	0.0	0.0	11.0	0.0	12.0	0.0	0.0	46.0	0.0	3.0	0.0	0.0	16.0	9.0	214.0	30.0	0.0	22.0	24.0	0.0	0.0	28.0	5.0	0.0	0.0	26.0	0.0	0.0	0.0	10.0	149.0	0.0	0.0	22.0	1.0	0.0	0.0	0.0	0.0
2cd5cd2d6853681240817a74c9f7c3eb	38.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
162c0aaffc51a84a33e7cecf2faaf142	38.0	0.0	0.0	0.0	51.0	1.0	1.0	0.0	5.0	0.0	17.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	20.0	0.0	1.0	0.0	0.0	0.0	52.0	35.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
396bb1d73aaa06e2cf8e8bf726986bfb	38.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45b68f1719dfca8305cf0e9ff744a70a	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	12.0	0.0	0.0	0.0	4.0
d464b351d717222808ff78b828624801	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ee1cfc99bfd40d3b3cdf5ca84a24ad5d	33.0	0.0	82.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	41.0	3.0	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6a3a695d2a7c94579fde4ce82b675183	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	10.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0
95844ed22b0441a05fad5cdcfa8a0c0c	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d1d24d5ef702ed8316897967f0aed4bc	31.0	0.0	7.0	0.0	30.0	0.0	43.0	35.0	0.0	0.0	8.0	0.0	0.0	10.0	5.0	0.0	43.0	3.0	36.0	3.0	0.0	5.0	0.0	0.0	9.0	4.0	0.0	3.0	0.0	0.0	4.0	1.0	0.0	0.0	9.0	3.0	0.0	0.0	4.0	48.0	13.0	59.0	11.0	24.0	0.0	0.0	1.0	31.0
a0a8b439e6f05cf113cfe725980dd5c6	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23a26e4aa9af14f0113ddf2138acae64	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
96a2ca12e55abcc9577bcd54e6debad3	30.0	0.0	0.0	0.0	102.0	13.0	0.0	0.0	0.0	0.0	5.0	0.0	15.0	0.0	49.0	0.0	0.0	1.0	11.0	39.0	115.0	3.0	0.0	14.0	41.0	12.0	0.0	0.0	0.0	0.0	18.0	0.0	12.0	0.0	3.0	1.0	4.0	0.0	5.0	0.0	2.0	0.0	60.0	52.0	0.0	0.0	0.0	0.0
922c407078b43f634da20b2e149c57c5	30.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	23.0	38.0	0.0	0.0	0.0	0.0	53.0	75.0	0.0	0.0	63.0	100.0	156.0	0.0	0.0	0.0	0.0	50.0	0.0	160.0	0.0	4.0	0.0	51.0	0.0	20.0	18.0	10.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0
6990800c0a7f9ec417e3bd101ab6ecde	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3fce04aacbf052e126e4dab1d663d992	27.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	21.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	63.0	7.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
d388a42f47cf0aff79dc33ea832fa6ba	27.0	0.0	0.0	0.0	454.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	30.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a3612a98863d0cb2a0423fb56a0bef70	27.0	16.0	61.0	22.0	33.0	11.0	20.0	30.0	20.0	82.0	57.0	14.0	47.0	23.0	13.0	12.0	35.0	23.0	18.0	4.0	13.0	45.0	20.0	45.0	24.0	12.0	7.0	11.0	25.0	34.0	9.0	2.0	2.0	10.0	2.0	13.0	16.0	39.0	14.0	12.0	18.0	9.0	48.0	9.0	48.0	73.0	1.0	5.0
